reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
9,3,0,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,4.108533473104266
8,3,1,2,50,0.98,6,0,-5,f,m2~21-v1.tif,f5~54-v1.tif,5.876706588382757
10,2,2,2,50,0.98,6,0,-8,f,m2~27-v1.tif,f1~12-v1.tif,4.159413753815132
12,3,3,2,50,0.98,6,0,-9,f,m1~19-v1.tif,f3~39-v1.tif,5.364181868037497
11,7,4,2,50,0.98,6,0,-4,f,m1~17-v1.tif,f1~15-v1.tif,4.985766003759735
11,5,5,2,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,6.170332537193123
12,1,6,2,50,0.98,6,0,-11,f,m2~210-v1.tif,f2~23-v1.tif,4.8737634567515205
14,2,7,2,50,0.98,6,0,-12,f,m4~49-v1.tif,f3~32-v1.tif,4.629283519587093
13,-1,8,2,50,0.98,6,0,-14,f,m4~42-v1.tif,f5~52-v1.tif,5.133172983407459
13,0,9,2,50,0.98,6,0,-13,f,m5~52-v1.tif,f5~54-v1.tif,4.137622722166707
13,0,10,2,50,0.98,6,0,-13,f,m1~15-v1.tif,f5~56-v1.tif,4.573816959623161
14,4,11,2,50,0.98,6,0,-10,f,m5~56-v1.tif,f3~36-v1.tif,6.541832412366849
12,4,12,2,50,0.98,6,0,-8,f,m1~18-v1.tif,f4~46-v1.tif,4.251380808607425
11,4,13,2,50,0.98,6,0,-7,f,m5~54-v1.tif,f5~54-v1.tif,9.515121873633417
10,3,14,2,50,0.98,6,0,-7,f,m5~52-v1.tif,f1~14-v1.tif,6.445833214875565
8,4,15,2,50,0.98,6,0,-4,f,m3~32-v1.tif,f5~51-v1.tif,5.102175583088022
7,3,16,2,50,0.98,6,0,-4,f,m2~26-v1.tif,f4~41-v1.tif,8.356334782981186
10,4,17,2,50,0.98,6,0,-6,f,m3~32-v1.tif,f2~23-v1.tif,5.871401029741245
8,3,18,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f4~42-v1.tif,4.384863652852488
4,1,19,2,50,0.98,6,0,-3,f,m1~13-v1.tif,f5~56-v1.tif,4.288139413116465
3,4,20,2,50,0.98,6,0,1,m,m5~54-v1.tif,f1~13-v1.tif,5.56157440485903
3,5,21,2,50,0.98,6,0,2,m,m3~35-v1.tif,f2~21-v1.tif,5.819440436865178
1,1,22,2,50,0.98,6,0,0,f,m3~33-v1.tif,f2~22-v1.tif,4.077849749441236
0,0,23,2,50,0.98,6,0,0,f,m1~16-v1.tif,f3~39-v1.tif,5.233269271061327
1,3,24,2,50,0.98,6,0,2,m,m3~33-v1.tif,f2~21-v1.tif,8.170292579911271
-2,2,25,2,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,8.817596073264163
-1,2,26,2,50,0.98,6,0,3,m,m3~33-v1.tif,f3~33-v1.tif,4.484811790234336
2,5,27,2,50,0.98,6,0,3,m,m2~24-v1.tif,f4~46-v1.tif,4.6527883388218285
3,8,28,2,50,0.98,6,0,5,m,m1~19-v1.tif,f1~11-v1.tif,9.54337337946465
1,7,29,2,50,0.98,6,0,6,m,m3~35-v1.tif,f1~13-v1.tif,8.389149381946078
4,6,30,2,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,5.715185064951111
6,4,31,2,50,0.98,6,0,-2,f,m1~12-v1.tif,f3~38-v1.tif,6.039325363527406
2,6,32,2,50,0.98,6,0,4,m,m4~46-v1.tif,f5~57-v1.tif,5.052530146033561
2,2,33,2,50,0.98,6,0,0,f,m3~36-v1.tif,f3~36-v1.tif,4.186905765579004
5,4,34,2,50,0.98,6,0,-1,f,m5~53-v1.tif,f4~44-v1.tif,4.5141228389916135
3,4,35,2,50,0.98,6,0,1,m,m4~48-v1.tif,f3~35-v1.tif,6.753901787500532
2,4,36,2,50,0.98,6,0,2,m,m2~24-v1.tif,f2~21-v1.tif,4.594766314295037
2,6,37,2,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,6.421863369597736
3,7,38,2,50,0.98,6,0,4,m,m2~29-v1.tif,f3~36-v1.tif,4.420386994214071
3,9,39,2,50,0.98,6,0,6,m,m5~54-v1.tif,f3~31-v1.tif,4.23996350818792
3,6,40,2,50,0.98,6,0,3,m,m5~56-v1.tif,f3~39-v1.tif,4.481420951163084
6,6,41,2,50,0.98,6,0,0,f,m3~34-v1.tif,f5~55-v1.tif,5.517936644966031
5,3,42,2,50,0.98,6,0,-2,f,m3~33-v1.tif,f3~34-v1.tif,4.587789983193987
6,1,43,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f5~54-v1.tif,5.158971253782064
8,2,44,2,50,0.98,6,0,-6,f,m4~49-v1.tif,f2~26-v1.tif,4.023531406146093
6,1,45,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f5~52-v1.tif,8.348967744280577
6,2,46,2,50,0.98,6,0,-4,f,m4~44-v1.tif,f5~59-v1.tif,5.103743064931364
5,4,47,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f4~42-v1.tif,4.042644397950331
5,2,48,2,50,0.98,6,0,-3,f,m4~44-v1.tif,f2~26-v1.tif,9.040113617704714
6,1,49,2,50,0.98,6,0,-5,f,m4~43-v1.tif,f3~34-v1.tif,4.864785749784838
4,5,50,2,50,0.98,6,0,1,m,m2~22-v1.tif,f2~25-v1.tif,9.680702690384514
4,5,51,2,50,0.98,6,0,1,m,m1~12-v1.tif,f5~510-v1.tif,5.901418088334362
6,5,52,2,50,0.98,6,0,-1,f,m2~26-v1.tif,f5~59-v1.tif,4.091902809272737
6,6,53,2,50,0.98,6,0,0,f,m4~49-v1.tif,f5~510-v1.tif,6.7709530303292045
3,8,54,2,50,0.98,6,0,5,m,m4~45-v1.tif,f5~510-v1.tif,4.066051324173516
3,7,55,2,50,0.98,6,0,4,m,m4~44-v1.tif,f4~44-v1.tif,7.025582523566477
3,7,56,2,50,0.98,6,0,4,m,m4~410-v1.tif,f5~53-v1.tif,4.776855902649439
1,5,57,2,50,0.98,6,0,4,m,m4~44-v1.tif,f1~11-v1.tif,5.311371480411208
5,6,58,2,50,0.98,6,0,1,m,m1~12-v1.tif,f2~21-v1.tif,4.241564725876737
3,9,59,2,50,0.98,6,0,6,m,m2~29-v1.tif,f3~31-v1.tif,7.341717519394019
