reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,9.39744070761043
5,4,1,1,50,0.98,6,0,-1,f,m2~21-v1.tif,f5~54-v1.tif,4.5475437562014545
5,5,2,1,50,0.98,6,0,0,f,m2~27-v1.tif,f1~12-v1.tif,4.1146604973883
4,3,3,1,50,0.98,6,0,-1,f,m1~19-v1.tif,f3~39-v1.tif,4.881130740135712
4,2,4,1,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,5.449879834345301
0,2,5,1,50,0.98,6,0,2,m,m3~36-v1.tif,f3~36-v1.tif,7.89505155851426
4,2,6,1,50,0.98,6,0,-2,f,m2~210-v1.tif,f2~23-v1.tif,4.770104780925508
3,3,7,1,50,0.98,6,0,0,f,m4~49-v1.tif,f3~32-v1.tif,5.792563762500465
-1,3,8,1,50,0.98,6,0,4,m,m4~42-v1.tif,f5~52-v1.tif,9.257817560600142
0,-1,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,7.822589008249187
1,-1,10,1,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,4.968964023343139
1,0,11,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,5.528804443637975
0,4,12,1,50,0.98,6,0,4,m,m1~18-v1.tif,f4~46-v1.tif,4.910800087309153
0,2,13,1,50,0.98,6,0,2,m,m5~54-v1.tif,f5~54-v1.tif,4.0685321956931215
0,5,14,1,50,0.98,6,0,5,m,m5~52-v1.tif,f1~14-v1.tif,7.9315156594370375
1,7,15,1,50,0.98,6,0,6,m,m3~32-v1.tif,f5~51-v1.tif,4.255887163645235
4,5,16,1,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,6.864440618371759
7,4,17,1,50,0.98,6,0,-3,f,m3~32-v1.tif,f2~23-v1.tif,7.358380331809326
