reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,5.968860213329507
9,0,1,1,50,0.98,6,0,-9,f,m2~21-v1.tif,f5~54-v1.tif,7.790216029695022
8,-2,2,1,50,0.98,6,0,-10,f,m2~27-v1.tif,f1~12-v1.tif,6.719660141625175
7,-1,3,1,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,4.481240908778136
5,0,4,1,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,5.9444014306767405
5,-1,5,1,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,4.524793387910781
4,1,6,1,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,5.5304159873441145
9,0,7,1,50,0.98,6,0,-9,f,m4~49-v1.tif,f3~32-v1.tif,5.352149680179236
9,2,8,1,50,0.98,6,0,-7,f,m4~42-v1.tif,f5~52-v1.tif,4.324343581565669
11,4,9,1,50,0.98,6,0,-7,f,m5~52-v1.tif,f5~54-v1.tif,4.327615064720522
11,4,10,1,50,0.98,6,0,-7,f,m1~15-v1.tif,f5~56-v1.tif,4.642523255608561
9,7,11,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,4.490293219065965
8,7,12,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f4~46-v1.tif,6.478367860559693
9,6,13,1,50,0.98,6,0,-3,f,m5~54-v1.tif,f5~54-v1.tif,4.124650232012961
6,8,14,1,50,0.98,6,0,2,m,m5~52-v1.tif,f1~14-v1.tif,4.82328687353249
5,7,15,1,50,0.98,6,0,2,m,m3~32-v1.tif,f5~51-v1.tif,5.071531823108838
5,7,16,1,50,0.98,6,0,2,m,m2~26-v1.tif,f4~41-v1.tif,8.968873194333355
5,7,17,1,50,0.98,6,0,2,m,m3~32-v1.tif,f2~23-v1.tif,7.070064202193769
3,8,18,1,50,0.98,6,0,5,m,m4~41-v1.tif,f4~42-v1.tif,6.364624059240519
2,9,19,1,50,0.98,6,0,7,m,m1~13-v1.tif,f5~56-v1.tif,4.9368973500246005
3,3,20,1,50,0.98,6,0,0,f,m5~54-v1.tif,f1~13-v1.tif,4.948297721417146
8,6,21,1,50,0.98,6,0,-2,f,m3~35-v1.tif,f2~21-v1.tif,8.45143541287532
9,4,22,1,50,0.98,6,0,-5,f,m3~33-v1.tif,f2~22-v1.tif,9.881315069946174
7,1,23,1,50,0.98,6,0,-6,f,m1~16-v1.tif,f3~39-v1.tif,4.636861816554888
7,-1,24,1,50,0.98,6,0,-8,f,m3~33-v1.tif,f2~21-v1.tif,6.119276401784964
8,-2,25,1,50,0.98,6,0,-10,f,m1~18-v1.tif,f3~38-v1.tif,6.6203271626029725
8,-4,26,1,50,0.98,6,0,-12,f,m3~33-v1.tif,f3~33-v1.tif,4.632199028150412
8,-2,27,1,50,0.98,6,0,-10,f,m2~24-v1.tif,f4~46-v1.tif,8.747858992476061
9,0,28,1,50,0.98,6,0,-9,f,m1~19-v1.tif,f1~11-v1.tif,4.429068539308003
9,2,29,1,50,0.98,6,0,-7,f,m3~35-v1.tif,f1~13-v1.tif,5.2458144243366265
10,0,30,1,50,0.98,6,0,-10,f,m4~43-v1.tif,f5~57-v1.tif,4.079594742325173
7,1,31,1,50,0.98,6,0,-6,f,m1~12-v1.tif,f3~38-v1.tif,4.237209597780701
8,5,32,1,50,0.98,6,0,-3,f,m4~46-v1.tif,f5~57-v1.tif,4.703169685295769
7,8,33,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,8.46864618714873
7,8,34,1,50,0.98,6,0,1,m,m5~53-v1.tif,f4~44-v1.tif,7.154832525999417
5,9,35,1,50,0.98,6,0,4,m,m4~48-v1.tif,f3~35-v1.tif,5.883174382147411
7,8,36,1,50,0.98,6,0,1,m,m2~24-v1.tif,f2~21-v1.tif,9.955050553259678
7,6,37,1,50,0.98,6,0,-1,f,m1~18-v1.tif,f3~38-v1.tif,6.4322345647344115
8,7,38,1,50,0.98,6,0,-1,f,m2~29-v1.tif,f3~36-v1.tif,4.72243366125161
6,6,39,1,50,0.98,6,0,0,f,m5~54-v1.tif,f3~31-v1.tif,5.71099216600663
5,4,40,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~39-v1.tif,4.917510794950217
4,3,41,1,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,5.225699347861081
3,4,42,1,50,0.98,6,0,1,m,m3~33-v1.tif,f3~34-v1.tif,4.944891453909735
