reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,2,0,1,50,0.98,6,0,-6,f,m4~41-v1.tif,f5~58-v1.tif,4.447406178434839
7,1,1,1,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,5.2310942763562895
5,3,2,1,50,0.98,6,0,-2,f,m2~27-v1.tif,f1~12-v1.tif,7.375961217082576
6,7,3,1,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,4.779871443004201
5,7,4,1,50,0.98,6,0,2,m,m1~17-v1.tif,f1~15-v1.tif,5.616131063294295
6,7,5,1,50,0.98,6,0,1,m,m3~36-v1.tif,f3~36-v1.tif,5.925648898524612
6,7,6,1,50,0.98,6,0,1,m,m2~210-v1.tif,f2~23-v1.tif,5.639348166054369
6,9,7,1,50,0.98,6,0,3,m,m4~49-v1.tif,f3~32-v1.tif,7.917245968853607
6,10,8,1,50,0.98,6,0,4,m,m4~42-v1.tif,f5~52-v1.tif,4.2831153788597875
7,6,9,1,50,0.98,6,0,-1,f,m5~52-v1.tif,f5~54-v1.tif,9.118140872685895
7,8,10,1,50,0.98,6,0,1,m,m1~15-v1.tif,f5~56-v1.tif,7.644261343020801
7,6,11,1,50,0.98,6,0,-1,f,m5~56-v1.tif,f3~36-v1.tif,8.613292580992086
9,3,12,1,50,0.98,6,0,-6,f,m1~18-v1.tif,f4~46-v1.tif,4.8123620186742215
7,2,13,1,50,0.98,6,0,-5,f,m5~54-v1.tif,f5~54-v1.tif,6.3705212869470795
6,0,14,1,50,0.98,6,0,-6,f,m5~52-v1.tif,f1~14-v1.tif,4.449410366792575
5,-2,15,1,50,0.98,6,0,-7,f,m3~32-v1.tif,f5~51-v1.tif,4.022914525285662
5,-1,16,1,50,0.98,6,0,-6,f,m2~26-v1.tif,f4~41-v1.tif,9.63155610101986
4,2,17,1,50,0.98,6,0,-2,f,m3~32-v1.tif,f2~23-v1.tif,5.114407353889435
3,5,18,1,50,0.98,6,0,2,m,m4~41-v1.tif,f4~42-v1.tif,8.008561092884252
4,3,19,1,50,0.98,6,0,-1,f,m1~13-v1.tif,f5~56-v1.tif,4.788008352948849
3,2,20,1,50,0.98,6,0,-1,f,m5~54-v1.tif,f1~13-v1.tif,5.684344355565764
3,4,21,1,50,0.98,6,0,1,m,m3~35-v1.tif,f2~21-v1.tif,8.69600409579925
1,3,22,1,50,0.98,6,0,2,m,m3~33-v1.tif,f2~22-v1.tif,7.346910833859058
1,5,23,1,50,0.98,6,0,4,m,m1~16-v1.tif,f3~39-v1.tif,7.143916137252141
1,9,24,1,50,0.98,6,0,8,m,m3~33-v1.tif,f2~21-v1.tif,5.452656742426813
-1,11,25,1,50,0.98,6,0,12,m,m1~18-v1.tif,f3~38-v1.tif,4.846897273004875
