reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
8,1,0,2,50,0.98,6,0,-7,f,m4~41-v1.tif,f5~58-v1.tif,6.513174671264403
7,-1,1,2,50,0.98,6,0,-8,f,m2~21-v1.tif,f5~54-v1.tif,5.415386196339231
6,2,2,2,50,0.98,6,0,-4,f,m2~27-v1.tif,f1~12-v1.tif,7.201625155950171
5,6,3,2,50,0.98,6,0,1,m,m1~19-v1.tif,f3~39-v1.tif,5.302281370058491
5,4,4,2,50,0.98,6,0,-1,f,m1~17-v1.tif,f1~15-v1.tif,5.075653812038685
6,2,5,2,50,0.98,6,0,-4,f,m3~36-v1.tif,f3~36-v1.tif,4.99908926021963
5,2,6,2,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,6.495978127720269
4,7,7,2,50,0.98,6,0,3,m,m4~49-v1.tif,f3~32-v1.tif,6.326468104016496
4,4,8,2,50,0.98,6,0,0,f,m4~42-v1.tif,f5~52-v1.tif,5.542725736419477
3,5,9,2,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,7.302701971724587
4,6,10,2,50,0.98,6,0,2,m,m1~15-v1.tif,f5~56-v1.tif,5.000953419321946
8,5,11,2,50,0.98,6,0,-3,f,m5~56-v1.tif,f3~36-v1.tif,9.014193749992145
8,5,12,2,50,0.98,6,0,-3,f,m1~18-v1.tif,f4~46-v1.tif,4.832549805347081
7,4,13,2,50,0.98,6,0,-3,f,m5~54-v1.tif,f5~54-v1.tif,4.524139775827953
8,6,14,2,50,0.98,6,0,-2,f,m5~52-v1.tif,f1~14-v1.tif,9.575867508693783
7,6,15,2,50,0.98,6,0,-1,f,m3~32-v1.tif,f5~51-v1.tif,8.780386285418004
6,7,16,2,50,0.98,6,0,1,m,m2~26-v1.tif,f4~41-v1.tif,6.238219873100193
6,5,17,2,50,0.98,6,0,-1,f,m3~32-v1.tif,f2~23-v1.tif,5.631356188832642
7,6,18,2,50,0.98,6,0,-1,f,m4~41-v1.tif,f4~42-v1.tif,6.15541508083817
6,7,19,2,50,0.98,6,0,1,m,m1~13-v1.tif,f5~56-v1.tif,5.312742415306734
5,7,20,2,50,0.98,6,0,2,m,m5~54-v1.tif,f1~13-v1.tif,5.164810798357731
1,8,21,2,50,0.98,6,0,7,m,m3~35-v1.tif,f2~21-v1.tif,4.301315318334679
1,8,22,2,50,0.98,6,0,7,m,m3~33-v1.tif,f2~22-v1.tif,5.214796059361787
1,6,23,2,50,0.98,6,0,5,m,m1~16-v1.tif,f3~39-v1.tif,6.266081677631135
1,5,24,2,50,0.98,6,0,4,m,m3~33-v1.tif,f2~21-v1.tif,4.529316631466441
3,7,25,2,50,0.98,6,0,4,m,m1~18-v1.tif,f3~38-v1.tif,4.300453792516423
2,6,26,2,50,0.98,6,0,4,m,m3~33-v1.tif,f3~33-v1.tif,5.897155327991737
1,4,27,2,50,0.98,6,0,3,m,m2~24-v1.tif,f4~46-v1.tif,9.26997024388563
2,5,28,2,50,0.98,6,0,3,m,m1~19-v1.tif,f1~11-v1.tif,5.866904381439623
0,4,29,2,50,0.98,6,0,4,m,m3~35-v1.tif,f1~13-v1.tif,4.012690134846991
1,3,30,2,50,0.98,6,0,2,m,m4~43-v1.tif,f5~57-v1.tif,6.749287085050062
1,2,31,2,50,0.98,6,0,1,m,m1~12-v1.tif,f3~38-v1.tif,4.372676065502264
-1,5,32,2,50,0.98,6,0,6,m,m4~46-v1.tif,f5~57-v1.tif,5.283126917555334
1,10,33,2,50,0.98,6,0,9,m,m3~36-v1.tif,f3~36-v1.tif,5.48757170043098
-1,10,34,2,50,0.98,6,0,11,m,m5~53-v1.tif,f4~44-v1.tif,5.283367783896582
-1,8,35,2,50,0.98,6,0,9,m,m4~48-v1.tif,f3~35-v1.tif,4.00461536546543
-3,9,36,2,50,0.98,6,0,12,m,m2~24-v1.tif,f2~21-v1.tif,4.102528715278866
1,7,37,2,50,0.98,6,0,6,m,m1~18-v1.tif,f3~38-v1.tif,9.232605685243929
4,4,38,2,50,0.98,6,0,0,f,m2~29-v1.tif,f3~36-v1.tif,8.381933800456608
3,6,39,2,50,0.98,6,0,3,m,m5~54-v1.tif,f3~31-v1.tif,7.01412097060914
3,6,40,2,50,0.98,6,0,3,m,m5~56-v1.tif,f3~39-v1.tif,5.24060275650111
7,6,41,2,50,0.98,6,0,-1,f,m3~34-v1.tif,f5~55-v1.tif,6.4975641331041505
8,7,42,2,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~34-v1.tif,5.615099860559982
5,10,43,2,50,0.98,6,0,5,m,m2~27-v1.tif,f5~54-v1.tif,5.079659203615423
6,10,44,2,50,0.98,6,0,4,m,m4~49-v1.tif,f2~26-v1.tif,8.837506396073493
8,8,45,2,50,0.98,6,0,0,f,m2~27-v1.tif,f5~52-v1.tif,6.356326696586633
10,8,46,2,50,0.98,6,0,-2,f,m4~44-v1.tif,f5~59-v1.tif,4.243886914662969
7,6,47,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f4~42-v1.tif,4.088738849833046
6,6,48,2,50,0.98,6,0,0,f,m4~44-v1.tif,f2~26-v1.tif,7.4005148041898074
9,5,49,2,50,0.98,6,0,-4,f,m4~43-v1.tif,f3~34-v1.tif,6.9629381179108485
12,3,50,2,50,0.98,6,0,-9,f,m2~22-v1.tif,f2~25-v1.tif,5.696886243559931
13,5,51,2,50,0.98,6,0,-8,f,m1~12-v1.tif,f5~510-v1.tif,6.9901666608437285
11,5,52,2,50,0.98,6,0,-6,f,m2~26-v1.tif,f5~59-v1.tif,4.9049776339593105
10,6,53,2,50,0.98,6,0,-4,f,m4~49-v1.tif,f5~510-v1.tif,8.946660763030264
9,4,54,2,50,0.98,6,0,-5,f,m4~45-v1.tif,f5~510-v1.tif,7.775886232549263
8,4,55,2,50,0.98,6,0,-4,f,m4~44-v1.tif,f4~44-v1.tif,4.7683210090817445
6,2,56,2,50,0.98,6,0,-4,f,m4~410-v1.tif,f5~53-v1.tif,6.423866422630171
7,0,57,2,50,0.98,6,0,-7,f,m4~44-v1.tif,f1~11-v1.tif,4.170987128138617
7,-3,58,2,50,0.98,6,0,-10,f,m1~12-v1.tif,f2~21-v1.tif,4.309723255983965
8,-4,59,2,50,0.98,6,0,-12,f,m2~29-v1.tif,f3~31-v1.tif,4.422977494762066
