reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
7,2,0,1,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.733566226691181
8,2,1,1,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,8.082798431423162
10,5,2,1,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,4.688034409272719
11,7,3,1,50,0.98,6,0,-4,f,m1~19-v1.tif,f3~39-v1.tif,7.471595459581476
11,9,4,1,50,0.98,6,0,-2,f,m1~17-v1.tif,f1~15-v1.tif,6.20944005818942
9,9,5,1,50,0.98,6,0,0,f,m3~36-v1.tif,f3~36-v1.tif,8.185038678183593
10,7,6,1,50,0.98,6,0,-3,f,m2~210-v1.tif,f2~23-v1.tif,4.098289629504798
12,7,7,1,50,0.98,6,0,-5,f,m4~49-v1.tif,f3~32-v1.tif,4.090830066585639
9,5,8,1,50,0.98,6,0,-4,f,m4~42-v1.tif,f5~52-v1.tif,5.521921832577395
4,6,9,1,50,0.98,6,0,2,m,m5~52-v1.tif,f5~54-v1.tif,9.18384168353576
4,2,10,1,50,0.98,6,0,-2,f,m1~15-v1.tif,f5~56-v1.tif,5.223043119026656
5,3,11,1,50,0.98,6,0,-2,f,m5~56-v1.tif,f3~36-v1.tif,4.020779424420834
9,5,12,1,50,0.98,6,0,-4,f,m1~18-v1.tif,f4~46-v1.tif,5.77526863283419
4,2,13,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f5~54-v1.tif,6.539171928566042
3,3,14,1,50,0.98,6,0,0,f,m5~52-v1.tif,f1~14-v1.tif,8.050276264891675
3,7,15,1,50,0.98,6,0,4,m,m3~32-v1.tif,f5~51-v1.tif,4.418907822398993
2,7,16,1,50,0.98,6,0,5,m,m2~26-v1.tif,f4~41-v1.tif,6.3869025476410854
4,5,17,1,50,0.98,6,0,1,m,m3~32-v1.tif,f2~23-v1.tif,4.93257038079832
8,5,18,1,50,0.98,6,0,-3,f,m4~41-v1.tif,f4~42-v1.tif,5.430023911503169
7,4,19,1,50,0.98,6,0,-3,f,m1~13-v1.tif,f5~56-v1.tif,4.843812218060377
7,5,20,1,50,0.98,6,0,-2,f,m5~54-v1.tif,f1~13-v1.tif,4.758555791845141
6,3,21,1,50,0.98,6,0,-3,f,m3~35-v1.tif,f2~21-v1.tif,6.086658224820055
5,2,22,1,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~22-v1.tif,5.210150543160205
7,3,23,1,50,0.98,6,0,-4,f,m1~16-v1.tif,f3~39-v1.tif,5.987645075391152
9,1,24,1,50,0.98,6,0,-8,f,m3~33-v1.tif,f2~21-v1.tif,5.486523237474464
10,5,25,1,50,0.98,6,0,-5,f,m1~18-v1.tif,f3~38-v1.tif,8.557556710037073
11,5,26,1,50,0.98,6,0,-6,f,m3~33-v1.tif,f3~33-v1.tif,4.365342723142536
14,5,27,1,50,0.98,6,0,-9,f,m2~24-v1.tif,f4~46-v1.tif,7.042451716563475
14,7,28,1,50,0.98,6,0,-7,f,m1~19-v1.tif,f1~11-v1.tif,5.289835633901502
9,5,29,1,50,0.98,6,0,-4,f,m3~35-v1.tif,f1~13-v1.tif,6.447954506965154
7,5,30,1,50,0.98,6,0,-2,f,m4~43-v1.tif,f5~57-v1.tif,7.005501813308724
5,6,31,1,50,0.98,6,0,1,m,m1~12-v1.tif,f3~38-v1.tif,5.538886707052949
7,5,32,1,50,0.98,6,0,-2,f,m4~46-v1.tif,f5~57-v1.tif,5.32832641854644
8,2,33,1,50,0.98,6,0,-6,f,m3~36-v1.tif,f3~36-v1.tif,6.6417127260166895
7,4,34,1,50,0.98,6,0,-3,f,m5~53-v1.tif,f4~44-v1.tif,4.974257998288055
6,2,35,1,50,0.98,6,0,-4,f,m4~48-v1.tif,f3~35-v1.tif,7.169083151478994
4,7,36,1,50,0.98,6,0,3,m,m2~24-v1.tif,f2~21-v1.tif,8.198235119232631
2,7,37,1,50,0.98,6,0,5,m,m1~18-v1.tif,f3~38-v1.tif,4.519325833962582
4,9,38,1,50,0.98,6,0,5,m,m2~29-v1.tif,f3~36-v1.tif,4.323287558038942
1,5,39,1,50,0.98,6,0,4,m,m5~54-v1.tif,f3~31-v1.tif,4.147787618032939
1,5,40,1,50,0.98,6,0,4,m,m5~56-v1.tif,f3~39-v1.tif,6.743433574708384
0,4,41,1,50,0.98,6,0,4,m,m3~34-v1.tif,f5~55-v1.tif,5.544010613953471
4,3,42,1,50,0.98,6,0,-1,f,m3~33-v1.tif,f3~34-v1.tif,4.782762047401841
5,5,43,1,50,0.98,6,0,0,f,m2~27-v1.tif,f5~54-v1.tif,9.819582895949855
7,6,44,1,50,0.98,6,0,-1,f,m4~49-v1.tif,f2~26-v1.tif,6.079814500736968
5,7,45,1,50,0.98,6,0,2,m,m2~27-v1.tif,f5~52-v1.tif,4.199067530576041
6,5,46,1,50,0.98,6,0,-1,f,m4~44-v1.tif,f5~59-v1.tif,4.86263970459549
7,2,47,1,50,0.98,6,0,-5,f,m1~15-v1.tif,f4~42-v1.tif,6.2665189189702435
6,3,48,1,50,0.98,6,0,-3,f,m4~44-v1.tif,f2~26-v1.tif,8.106413218847267
8,4,49,1,50,0.98,6,0,-4,f,m4~43-v1.tif,f3~34-v1.tif,6.417154601638806
