reward_f,reward_m,trial,run,theta,decay_parameter,diffusion_noise_sigma,diffusion_noise_mean,reward_delta,high_value_identity,m_image,f_image,ITI
6,1,0,2,50,0.98,6,0,-5,f,m4~41-v1.tif,f5~58-v1.tif,5.3659459694778695
6,0,1,2,50,0.98,6,0,-6,f,m2~21-v1.tif,f5~54-v1.tif,4.640029646629568
5,0,2,2,50,0.98,6,0,-5,f,m2~27-v1.tif,f1~12-v1.tif,5.303763845793837
5,-3,3,2,50,0.98,6,0,-8,f,m1~19-v1.tif,f3~39-v1.tif,5.11192411772248
5,0,4,2,50,0.98,6,0,-5,f,m1~17-v1.tif,f1~15-v1.tif,6.785655876731379
3,-2,5,2,50,0.98,6,0,-5,f,m3~36-v1.tif,f3~36-v1.tif,4.02038155816311
4,-2,6,2,50,0.98,6,0,-6,f,m2~210-v1.tif,f2~23-v1.tif,4.621819438194826
6,1,7,2,50,0.98,6,0,-5,f,m4~49-v1.tif,f3~32-v1.tif,5.101745751340988
4,1,8,2,50,0.98,6,0,-3,f,m4~42-v1.tif,f5~52-v1.tif,5.270586645377734
5,1,9,2,50,0.98,6,0,-4,f,m5~52-v1.tif,f5~54-v1.tif,8.972627438941284
3,2,10,2,50,0.98,6,0,-1,f,m1~15-v1.tif,f5~56-v1.tif,6.170563779294224
7,1,11,2,50,0.98,6,0,-6,f,m5~56-v1.tif,f3~36-v1.tif,7.087338469291874
3,1,12,2,50,0.98,6,0,-2,f,m1~18-v1.tif,f4~46-v1.tif,4.1292595840681745
4,0,13,2,50,0.98,6,0,-4,f,m5~54-v1.tif,f5~54-v1.tif,6.798844821747977
6,1,14,2,50,0.98,6,0,-5,f,m5~52-v1.tif,f1~14-v1.tif,4.992614234451507
10,2,15,2,50,0.98,6,0,-8,f,m3~32-v1.tif,f5~51-v1.tif,4.703482068258521
10,5,16,2,50,0.98,6,0,-5,f,m2~26-v1.tif,f4~41-v1.tif,6.910207867347186
7,4,17,2,50,0.98,6,0,-3,f,m3~32-v1.tif,f2~23-v1.tif,4.694391077455904
10,4,18,2,50,0.98,6,0,-6,f,m4~41-v1.tif,f4~42-v1.tif,4.2061088532173745
10,5,19,2,50,0.98,6,0,-5,f,m1~13-v1.tif,f5~56-v1.tif,5.977057089639341
8,3,20,2,50,0.98,6,0,-5,f,m5~54-v1.tif,f1~13-v1.tif,4.391639873339724
6,3,21,2,50,0.98,6,0,-3,f,m3~35-v1.tif,f2~21-v1.tif,4.8513706282891365
7,4,22,2,50,0.98,6,0,-3,f,m3~33-v1.tif,f2~22-v1.tif,5.351305553772535
6,4,23,2,50,0.98,6,0,-2,f,m1~16-v1.tif,f3~39-v1.tif,4.899032391004977
